File Creation Time UTC,2024-08-16 03:00:27
SW Name,iID®DataCaptureSoftware
SW Version,v01.09
SW BuildDate,2020-04-07
SW StartTime,2024-08-14 14:04:18
Lib Version,v1.6.3
Company,Micro-Sensys GmbH
OS Version,v10.0.17763.865


Settings
,Scan mode,MPC
,,DataGetDelay_Seconds,15

Found Hardware
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas
,0x01,25SQCMICSCB30FA6
,0x14,200558,D0.21,98.26.06,2
,0x15,200566,D0.21,98.26.06,2


Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2
2024-08-16 10:35:28.412,15,200566,25SQCMICSBBFFE1012BFA,,DPC,2024-08-16 10:35:13.300,2024-08-16 10:35:13.300,59,Departing,x,x
2024-08-16 10:35:43.490,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:35:28.400,2024-08-16 10:35:28.400,18,Departing,x,x
2024-08-16 10:36:13.646,15,200566,25SQCMICSBBFFE1012BFA,,DPC,2024-08-16 10:35:58.500,2024-08-16 10:35:58.500,25,Arriving,x,x
2024-08-16 10:36:28.724,15,200566,25SQCMICSBBFFE1012BFA,,DPC,2024-08-16 10:36:13.600,2024-08-16 10:36:13.600,56,Arriving,x,x
2024-08-16 10:36:28.724,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:36:13.600,2024-08-16 10:36:13.600,12,Arriving,x,x
2024-08-16 10:36:58.849,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:36:43.700,2024-08-16 10:36:43.700,13,Arriving,x,x
2024-08-16 10:37:59.115,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:37:44.000,2024-08-16 10:37:44.000,4,Unknown,x,
2024-08-16 10:38:14.177,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:37:59.100,2024-08-16 10:37:59.100,33,Arriving,x,x
2024-08-16 10:38:29.240,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:38:14.100,2024-08-16 10:38:14.100,7,Departing,x,x
2024-08-16 10:38:43.787,14,200558,25SQCMICSBB58F7012C14,,DPC,2024-08-16 10:38:28.600,2024-08-16 10:38:28.600,25,Arriving,x,x
2024-08-16 10:38:44.349,15,200566,25SQCMICSBBE572012BF6,,DPC,2024-08-16 10:38:29.200,2024-08-16 10:38:29.200,3,Unknown,,x
2024-08-16 10:38:58.849,14,200558,25SQCMICSBB58F7012C14,,DPC,2024-08-16 10:38:43.700,2024-08-16 10:38:43.700,45,Arriving,x,x
2024-08-16 10:38:59.412,15,200566,25SQCMICSBBE572012BF6,,DPC,2024-08-16 10:38:44.300,2024-08-16 10:38:44.300,32,Departing,x,x
2024-08-16 10:39:29.552,15,200566,25SQCMICSBB7FFF00F3A3,,DPC,2024-08-16 10:39:14.400,2024-08-16 10:39:14.400,15,Arriving,x,x
2024-08-16 10:39:59.709,15,200566,25SQCMICSBBE6AE012BF2,,DPC,2024-08-16 10:39:44.600,2024-08-16 10:39:44.600,9,Unknown,x,
2024-08-16 10:40:14.755,15,200566,25SQCMICSBBE6AE012BF2,,DPC,2024-08-16 10:39:59.600,2024-08-16 10:39:59.600,20,Departing,x,x
2024-08-16 10:40:14.755,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:39:59.600,2024-08-16 10:39:59.600,13,Arriving,x,x
2024-08-16 10:40:29.818,15,200566,25SQCMICSBBE6AE012BF2,,DPC,2024-08-16 10:40:14.700,2024-08-16 10:40:14.700,17,Arriving,x,x
2024-08-16 10:40:29.818,15,200566,25SQCMICSBB0406012BE6,,DPC,2024-08-16 10:40:14.700,2024-08-16 10:40:14.700,9,Departing,x,x
2024-08-16 10:40:44.912,15,200566,25SQCMICSBB0406012BE6,,DPC,2024-08-16 10:40:29.800,2024-08-16 10:40:29.800,11,Unknown,x,
2024-08-16 10:40:44.912,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 10:40:29.800,2024-08-16 10:40:29.800,14,Departing,x,x
2024-08-16 10:41:00.005,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:40:44.900,2024-08-16 10:40:44.900,7,Unknown,x,
2024-08-16 10:41:00.005,15,200566,25SQCMICSBBC704012BE0,,DPC,2024-08-16 10:40:44.900,2024-08-16 10:40:44.900,6,Unknown,x,
2024-08-16 10:41:00.005,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:40:44.900,2024-08-16 10:40:44.900,35,Arriving,x,x
2024-08-16 10:41:45.209,15,200566,25SQCMICSBB0406012BE6,,DPC,2024-08-16 10:41:30.100,2024-08-16 10:41:30.100,17,Unknown,x,
2024-08-16 10:42:00.302,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:41:45.200,2024-08-16 10:41:45.200,6,Departing,x,x
2024-08-16 10:42:00.302,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:41:45.200,2024-08-16 10:41:45.200,14,Arriving,x,x
2024-08-16 10:42:15.396,15,200566,25SQCMICSBBA3A9012BF8,,DPC,2024-08-16 10:42:00.300,2024-08-16 10:42:00.300,10,Departing,x,x
2024-08-16 10:42:29.880,14,200558,25SQCMICSBB8166012C1E,,DPC,2024-08-16 10:42:14.800,2024-08-16 10:42:14.800,113,Departing,x,x
2024-08-16 10:42:45.521,15,200566,25SQCMICSBB5F50012BFB,,DPC,2024-08-16 10:42:30.400,2024-08-16 10:42:30.400,12,Departing,x,x
2024-08-16 10:43:00.615,15,200566,25SQCMICSBB07DA012BE2,,DPC,2024-08-16 10:42:45.500,2024-08-16 10:42:45.500,25,Arriving,x,x
2024-08-16 10:43:30.755,15,200566,25SQCMICSBBFB9B012BD5,,DPC,2024-08-16 10:43:15.600,2024-08-16 10:43:15.600,13,Departing,x,x
2024-08-16 10:44:15.959,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:44:00.800,2024-08-16 10:44:00.800,8,Departing,x,x
2024-08-16 10:44:15.959,15,200566,25SQCMICSBB41B9012BDA,,DPC,2024-08-16 10:44:00.800,2024-08-16 10:44:00.800,3,Unknown,x,
2024-08-16 10:44:15.959,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:44:00.800,2024-08-16 10:44:00.800,9,Arriving,x,x
2024-08-16 10:44:46.099,15,200566,25SQCMICSBB22B2012BE9,,DPC,2024-08-16 10:44:31.000,2024-08-16 10:44:31.000,13,Arriving,x,x
2024-08-16 10:45:01.162,15,200566,25SQCMICSBB7FFF00F3A3,,DPC,2024-08-16 10:44:46.000,2024-08-16 10:44:46.000,8,Departing,x,x
2024-08-16 10:45:31.287,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:45:16.200,2024-08-16 10:45:16.200,6,Departing,x,x
2024-08-16 10:46:16.505,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:46:01.400,2024-08-16 10:46:01.400,1,Unknown,x,
2024-08-16 10:46:16.505,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 10:46:01.400,2024-08-16 10:46:01.400,23,Arriving,x,x
2024-08-16 10:46:31.599,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 10:46:16.500,2024-08-16 10:46:16.500,6,Unknown,,x
2024-08-16 10:46:31.599,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:46:16.500,2024-08-16 10:46:16.500,50,Arriving,x,x
2024-08-16 10:46:46.677,15,200566,25SQCMICSBBE108012BDB,,DPC,2024-08-16 10:46:31.500,2024-08-16 10:46:31.500,8,Unknown,x,
2024-08-16 10:46:46.677,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:46:31.500,2024-08-16 10:46:31.500,10,Arriving,x,x
2024-08-16 10:47:16.818,15,200566,25SQCMICSBB42DD012BE8,,DPC,2024-08-16 10:47:01.700,2024-08-16 10:47:01.700,18,Departing,x,x
2024-08-16 10:47:31.349,14,200558,25SQCMICSBB67B4012C05,,DPC,2024-08-16 10:47:16.200,2024-08-16 10:47:16.200,15,Departing,x,x
2024-08-16 10:47:31.896,15,200566,25SQCMICSBB42DD012BE8,,DPC,2024-08-16 10:47:16.800,2024-08-16 10:47:16.800,8,Arriving,x,x
2024-08-16 10:48:02.068,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:47:46.900,2024-08-16 10:47:46.900,14,Arriving,x,x
2024-08-16 10:48:17.162,15,200566,25SQCMICSBB1D49012BEE,,DPC,2024-08-16 10:48:02.000,2024-08-16 10:48:02.000,14,Arriving,x,x
2024-08-16 10:48:32.224,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:48:17.100,2024-08-16 10:48:17.100,14,Departing,x,x
2024-08-16 10:49:16.865,14,200558,25SQCMICSBB67B4012C05,,DPC,2024-08-16 10:49:01.700,2024-08-16 10:49:01.700,42,Arriving,x,x
2024-08-16 10:49:17.427,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:49:02.300,2024-08-16 10:49:02.300,9,Departing,x,x
2024-08-16 10:49:46.990,14,200558,25SQCMICSBBE0E000F38A,,DPC,2024-08-16 10:49:31.900,2024-08-16 10:49:31.900,65,Arriving,x,x
2024-08-16 10:49:47.552,15,200566,25SQCMICSBB5B2A012BD6,,DPC,2024-08-16 10:49:32.400,2024-08-16 10:49:32.400,15,Arriving,x,x
2024-08-16 10:50:02.662,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:49:47.500,2024-08-16 10:49:47.500,16,Arriving,x,x
2024-08-16 10:51:02.912,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:50:47.800,2024-08-16 10:50:47.800,9,Arriving,x,x
2024-08-16 10:51:17.974,15,200566,25SQCMICSBB07DA012BE2,,DPC,2024-08-16 10:51:02.900,2024-08-16 10:51:02.900,5,Unknown,x,
2024-08-16 10:51:17.974,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:51:02.900,2024-08-16 10:51:02.900,26,Arriving,x,x
2024-08-16 10:51:33.037,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:51:17.900,2024-08-16 10:51:17.900,11,Unknown,x,
2024-08-16 10:51:48.115,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:51:33.000,2024-08-16 10:51:33.000,15,Arriving,x,x
2024-08-16 10:52:32.802,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 10:52:17.700,2024-08-16 10:52:17.700,41,Arriving,x,x
2024-08-16 10:52:47.896,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 10:52:32.700,2024-08-16 10:52:32.700,35,Arriving,x,x
2024-08-16 10:53:18.584,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:53:03.500,2024-08-16 10:53:03.500,14,Unknown,x,
2024-08-16 10:53:18.584,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:53:03.500,2024-08-16 10:53:03.500,8,Departing,x,x
2024-08-16 10:53:48.709,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:53:33.600,2024-08-16 10:53:33.600,14,Departing,x,x
2024-08-16 10:54:03.771,15,200566,25SQCMICSBB7EFB012C0F,,DPC,2024-08-16 10:53:48.700,2024-08-16 10:53:48.700,54,Departing,x,x
2024-08-16 10:55:04.099,15,200566,25SQCMICSBB7EFB012C0F,,DPC,2024-08-16 10:54:49.000,2024-08-16 10:54:49.000,6,Arriving,x,x
2024-08-16 10:56:04.380,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:55:49.300,2024-08-16 10:55:49.300,19,Arriving,x,x
2024-08-16 10:56:33.990,14,200558,25SQCMICSBB3B44012C11,,DPC,2024-08-16 10:56:18.900,2024-08-16 10:56:18.900,50,Departing,x,x
2024-08-16 10:56:49.068,14,200558,25SQCMICSBB3B44012C11,,DPC,2024-08-16 10:56:33.900,2024-08-16 10:56:33.900,139,Arriving,x,x
2024-08-16 10:57:04.677,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:56:49.600,2024-08-16 10:56:49.600,23,Arriving,x,x
2024-08-16 10:57:34.255,14,200558,25SQCMICSBBBF2100F3A1,,DPC,2024-08-16 10:57:19.200,2024-08-16 10:57:19.200,23,Departing,x,x
2024-08-16 10:57:49.349,14,200558,25SQCMICSBBBF2100F3A1,,DPC,2024-08-16 10:57:34.200,2024-08-16 10:57:34.200,3,Unknown,x,
2024-08-16 10:57:49.912,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:57:34.800,2024-08-16 10:57:34.800,8,Departing,x,x
2024-08-16 10:58:04.974,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:57:49.900,2024-08-16 10:57:49.900,32,Arriving,x,x
2024-08-16 10:58:35.177,15,200566,25SQCMICSBBBE24012BEB,,DPC,2024-08-16 10:58:20.100,2024-08-16 10:58:20.100,17,Arriving,x,x
2024-08-16 10:59:05.318,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 10:58:50.200,2024-08-16 10:58:50.200,11,Departing,x,x
2024-08-16 10:59:35.490,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 10:59:20.400,2024-08-16 10:59:20.400,13,Arriving,x,x
2024-08-16 10:59:50.568,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:59:35.400,2024-08-16 10:59:35.400,5,Departing,x,x
2024-08-16 11:00:05.084,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 10:59:50.000,2024-08-16 10:59:50.000,35,Departing,x,x
2024-08-16 11:00:05.662,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 10:59:50.500,2024-08-16 10:59:50.500,11,Unknown,x,
2024-08-16 11:00:05.662,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 10:59:50.500,2024-08-16 10:59:50.500,13,Arriving,x,x
2024-08-16 11:01:05.927,15,200566,25SQCMICSBB22B2012BE9,,DPC,2024-08-16 11:00:50.800,2024-08-16 11:00:50.800,12,Departing,x,x
2024-08-16 11:01:21.021,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:01:05.900,2024-08-16 11:01:05.900,28,Arriving,x,x
2024-08-16 11:01:51.193,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:01:36.100,2024-08-16 11:01:36.100,4,Unknown,,x
2024-08-16 11:02:06.240,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:01:51.100,2024-08-16 11:01:51.100,8,Unknown,x,
2024-08-16 11:02:06.240,15,200566,25SQCMICSBBFB9B012BD5,,DPC,2024-08-16 11:01:51.100,2024-08-16 11:01:51.100,28,Arriving,x,x
2024-08-16 11:03:06.521,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:02:51.400,2024-08-16 11:02:51.400,13,Departing,x,x
2024-08-16 11:03:36.677,15,200566,25SQCMICSBBA4B7012BE5,,DPC,2024-08-16 11:03:21.500,2024-08-16 11:03:21.500,138,Arriving,x,x
2024-08-16 11:03:36.677,15,200566,25SQCMICSBBA3A9012BF8,,DPC,2024-08-16 11:03:21.500,2024-08-16 11:03:21.500,38,Arriving,x,x
2024-08-16 11:03:51.771,15,200566,25SQCMICSBBC704012BE0,,DPC,2024-08-16 11:03:36.600,2024-08-16 11:03:36.600,18,Arriving,x,x
2024-08-16 11:04:21.880,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:04:06.800,2024-08-16 11:04:06.800,13,Arriving,x,x
2024-08-16 11:04:21.880,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:04:06.800,2024-08-16 11:04:06.800,7,Departing,x,x
2024-08-16 11:05:07.099,15,200566,25SQCMICSBB41B9012BDA,,DPC,2024-08-16 11:04:52.000,2024-08-16 11:04:52.000,10,Arriving,x,x
2024-08-16 11:05:22.193,15,200566,25SQCMICSBB5F50012BFB,,DPC,2024-08-16 11:05:07.100,2024-08-16 11:05:07.100,13,Unknown,x,
2024-08-16 11:05:37.255,15,200566,25SQCMICSBB5F50012BFB,,DPC,2024-08-16 11:05:22.100,2024-08-16 11:05:22.100,22,Arriving,x,x
2024-08-16 11:05:52.334,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:05:37.200,2024-08-16 11:05:37.200,6,Departing,x,x
2024-08-16 11:06:21.896,14,200558,25SQCMICSBB3B44012C11,,DPC,2024-08-16 11:06:06.800,2024-08-16 11:06:06.800,30,Unknown,x,
2024-08-16 11:06:22.459,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:06:07.300,2024-08-16 11:06:07.300,12,Arriving,x,x
2024-08-16 11:06:37.552,15,200566,25SQCMICSBBE572012BF6,,DPC,2024-08-16 11:06:22.400,2024-08-16 11:06:22.400,51,Arriving,x,x
2024-08-16 11:06:52.599,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 11:06:37.500,2024-08-16 11:06:37.500,87,Arriving,x,x
2024-08-16 11:07:37.802,15,200566,25SQCMICSBBC705012C06,,DPC,2024-08-16 11:07:22.700,2024-08-16 11:07:22.700,26,Arriving,x,x
2024-08-16 11:08:23.037,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:08:07.900,2024-08-16 11:08:07.900,26,Arriving,x,x
2024-08-16 11:08:38.084,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:08:23.000,2024-08-16 11:08:23.000,10,Departing,x,x
2024-08-16 11:09:07.693,14,200558,25SQCMICSBB86C0012C35,,DPC,2024-08-16 11:08:52.600,2024-08-16 11:08:52.600,25,Arriving,x,x
2024-08-16 11:09:08.255,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:08:53.100,2024-08-16 11:08:53.100,29,Arriving,x,x
2024-08-16 11:09:37.834,14,200558,25SQCMICSBB25AD012C32,,DPC,2024-08-16 11:09:22.700,2024-08-16 11:09:22.700,15,Unknown,x,
2024-08-16 11:09:53.459,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 11:09:38.300,2024-08-16 11:09:38.300,3,Unknown,x,
2024-08-16 11:10:08.521,15,200566,25SQCMICSBBE108012BDB,,DPC,2024-08-16 11:09:53.400,2024-08-16 11:09:53.400,23,Arriving,x,x
2024-08-16 11:11:08.787,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:10:53.700,2024-08-16 11:10:53.700,7,Unknown,x,
2024-08-16 11:11:23.896,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:11:08.800,2024-08-16 11:11:08.800,15,Arriving,x,x
2024-08-16 11:11:38.443,14,200558,25SQCMICSBB183600F3CB,,DPC,2024-08-16 11:11:23.300,2024-08-16 11:11:23.300,68,Arriving,x,x
2024-08-16 11:11:39.005,15,200566,25SQCMICSBBA4B7012BE5,,DPC,2024-08-16 11:11:23.900,2024-08-16 11:11:23.900,21,Departing,x,x
2024-08-16 11:11:53.521,14,200558,25SQCMICSBB183600F3CB,,DPC,2024-08-16 11:11:38.400,2024-08-16 11:11:38.400,43,Arriving,x,x
2024-08-16 11:11:53.521,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 11:11:38.400,2024-08-16 11:11:38.400,2,Arriving,x,x
2024-08-16 11:12:54.412,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:12:39.200,2024-08-16 11:12:39.200,21,Departing,x,x
2024-08-16 11:12:54.412,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:12:39.200,2024-08-16 11:12:39.200,6,Departing,x,x
2024-08-16 11:12:54.412,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 11:12:39.200,2024-08-16 11:12:39.200,6,Unknown,x,
2024-08-16 11:13:08.912,14,200558,25SQCMICSBB8166012C1E,,DPC,2024-08-16 11:12:53.800,2024-08-16 11:12:53.800,15,Arriving,x,x
2024-08-16 11:13:09.459,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 11:12:54.300,2024-08-16 11:12:54.300,2,Unknown,x,
2024-08-16 11:14:09.771,15,200566,25SQCMICSBBDE4B012BEC,,DPC,2024-08-16 11:13:54.700,2024-08-16 11:13:54.700,1,Unknown,x,
2024-08-16 11:15:10.084,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:14:55.000,2024-08-16 11:14:55.000,32,Departing,x,x
2024-08-16 11:16:25.505,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:16:10.300,2024-08-16 11:16:10.300,12,Arriving,x,x
2024-08-16 11:16:40.568,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:16:25.400,2024-08-16 11:16:25.400,11,Departing,x,x
2024-08-16 11:17:25.255,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 11:17:10.100,2024-08-16 11:17:10.100,12,Departing,x,x
2024-08-16 11:17:55.959,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:17:40.800,2024-08-16 11:17:40.800,8,Departing,x,x
2024-08-16 11:18:26.115,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 11:18:11.000,2024-08-16 11:18:11.000,14,Arriving,x,x
2024-08-16 11:18:40.630,14,200558,25SQCMICSBB25AD012C32,,DPC,2024-08-16 11:18:25.500,2024-08-16 11:18:25.500,24,Departing,x,x
2024-08-16 11:18:55.709,14,200558,25SQCMICSBB25AD012C32,,DPC,2024-08-16 11:18:40.600,2024-08-16 11:18:40.600,10,Unknown,x,
2024-08-16 11:18:56.271,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:18:41.100,2024-08-16 11:18:41.100,10,Arriving,x,x
2024-08-16 11:19:11.365,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:18:56.200,2024-08-16 11:18:56.200,2,Unknown,,x
2024-08-16 11:19:26.427,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:19:11.300,2024-08-16 11:19:11.300,16,Arriving,x,x
2024-08-16 11:19:56.537,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:19:41.400,2024-08-16 11:19:41.400,56,Departing,x,x
2024-08-16 11:20:11.646,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:19:56.500,2024-08-16 11:19:56.500,55,Unknown,x,
2024-08-16 11:20:26.709,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:20:11.600,2024-08-16 11:20:11.600,54,Unknown,x,
2024-08-16 11:20:41.787,15,200566,25SQCMICSBBBDF8012BEF,,DPC,2024-08-16 11:20:26.700,2024-08-16 11:20:26.700,21,Departing,x,x
2024-08-16 11:20:41.787,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:20:26.700,2024-08-16 11:20:26.700,68,Arriving,x,x
2024-08-16 11:21:11.912,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:20:56.800,2024-08-16 11:20:56.800,61,Departing,x,x
2024-08-16 11:21:26.974,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:21:11.900,2024-08-16 11:21:11.900,13,Unknown,x,
2024-08-16 11:21:42.068,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:21:26.900,2024-08-16 11:21:26.900,17,Departing,x,x
2024-08-16 11:21:42.068,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:21:26.900,2024-08-16 11:21:26.900,18,Arriving,x,x
2024-08-16 11:21:42.068,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 11:21:26.900,2024-08-16 11:21:26.900,3,Unknown,x,
2024-08-16 11:21:57.146,15,200566,25SQCMICSBB2670012BF0,,DPC,2024-08-16 11:21:42.000,2024-08-16 11:21:42.000,17,Departing,x,x
2024-08-16 11:21:57.146,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:21:42.000,2024-08-16 11:21:42.000,18,Arriving,x,x
2024-08-16 11:22:11.662,14,200558,25SQCMICSBBE1B1012C09,,DPC,2024-08-16 11:21:56.500,2024-08-16 11:21:56.500,18,Arriving,x,x
2024-08-16 11:22:12.224,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:21:57.100,2024-08-16 11:21:57.100,4,Unknown,,x
2024-08-16 11:22:27.287,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:22:12.200,2024-08-16 11:22:12.200,125,Departing,x,x
2024-08-16 11:22:42.349,15,200566,25SQCMICSBB3AAD00F384,,DPC,2024-08-16 11:22:27.200,2024-08-16 11:22:27.200,32,Arriving,x,x
2024-08-16 11:23:12.490,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:22:57.400,2024-08-16 11:22:57.400,16,Departing,x,x
2024-08-16 11:23:12.490,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 11:22:57.400,2024-08-16 11:22:57.400,10,Unknown,x,
2024-08-16 11:23:57.724,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:23:42.600,2024-08-16 11:23:42.600,9,Departing,x,x
2024-08-16 11:24:27.849,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:24:12.700,2024-08-16 11:24:12.700,11,Arriving,x,x
2024-08-16 11:25:27.599,14,200558,25SQCMICSBBE0E000F38A,,DPC,2024-08-16 11:25:12.500,2024-08-16 11:25:12.500,46,Departing,x,x
2024-08-16 11:25:42.693,14,200558,25SQCMICSBBE0E000F38A,,DPC,2024-08-16 11:25:27.600,2024-08-16 11:25:27.600,25,Unknown,x,
2024-08-16 11:25:42.693,14,200558,25SQCMICSBB83EB00F399,,DPC,2024-08-16 11:25:27.600,2024-08-16 11:25:27.600,30,Departing,x,x
2024-08-16 11:25:43.240,15,200566,25SQCMICSBB41B9012BDA,,DPC,2024-08-16 11:25:28.100,2024-08-16 11:25:28.100,17,Departing,x,x
2024-08-16 11:25:58.349,15,200566,25SQCMICSBB5D8900F3B5,,DPC,2024-08-16 11:25:43.200,2024-08-16 11:25:43.200,1,Unknown,x,
2024-08-16 11:26:28.490,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:26:13.400,2024-08-16 11:26:13.400,33,Arriving,x,x
2024-08-16 11:26:28.490,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:26:13.400,2024-08-16 11:26:13.400,15,Arriving,x,x
2024-08-16 11:26:28.490,15,200566,25SQCMICSBB07DA012BE2,,DPC,2024-08-16 11:26:13.400,2024-08-16 11:26:13.400,1,Unknown,x,
2024-08-16 11:26:43.552,15,200566,25SQCMICSBB07DA012BE2,,DPC,2024-08-16 11:26:28.400,2024-08-16 11:26:28.400,28,Arriving,x,x
2024-08-16 11:27:43.849,15,200566,25SQCMICSBBBE25012C0D,,DPC,2024-08-16 11:27:28.800,2024-08-16 11:27:28.800,19,Arriving,x,x
2024-08-16 11:27:58.943,15,200566,25SQCMICSBB5F50012BFB,,DPC,2024-08-16 11:27:43.800,2024-08-16 11:27:43.800,17,Departing,x,x
2024-08-16 11:28:14.052,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:27:58.900,2024-08-16 11:27:58.900,9,Unknown,,x
2024-08-16 11:28:29.115,15,200566,25SQCMICSBB461F012BF1,,DPC,2024-08-16 11:28:14.000,2024-08-16 11:28:14.000,22,Departing,x,x
2024-08-16 11:28:44.177,15,200566,25SQCMICSBB016E012B7D,,DPC,2024-08-16 11:28:29.100,2024-08-16 11:28:29.100,7,Departing,x,x
